res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,11,86,9,200
0,11,115,15,200
0,11,246,59,200
0,11,89,43,200
1,11,11,5,200
0,11,114,31,200
0,11,93,37,200
0,11,21,5,200
1,11,13,2,200
0,13,279,61,200
1,13,56,13,200
0,13,47,15,200
0,13,282,46,200
0,11,42,10,200
0,13,539,156,200
0,11,75,17,200
1,11,2,2,200
0,11,160,65,200
0,13,194,55,200
0,11,86,21,200
0,13,240,63,200
0,11,45,10,200
1,13,133,56,200
0,13,85,22,200
0,13,125,8,200
0,11,144,43,200
0,11,28,6,200
0,11,66,10,200
0,13,82,8,200
0,11,52,11,200
0,0,0,0,502
0,13,541,165,200
0,13,51,6,200
0,0,0,0,502
0,11,37,9,200
0,0,0,0,502
0,11,207,45,200
0,13,379,74,200
0,13,35,10,200
0,11,159,22,200
0,11,99,22,200
0,0,0,0,502
0,11,101,11,200
0,11,70,8,200
1,11,57,10,200
0,11,252,71,200
0,11,604,138,200
0,11,452,112,200
0,11,36,10,200
0,13,58,8,200
1,11,12,5,200
0,11,181,30,200
0,0,0,0,504
0,11,215,80,200
0,11,46,7,200
0,11,37,8,200
0,0,0,0,502
0,11,965,186,200
0,11,71,36,200
0,0,0,0,502
0,11,487,125,200
0,11,69,2,200
0,11,60,11,200
0,0,0,0,403
1,13,217,36,200
0,11,44,5,200
0,13,225,21,200
1,11,28,9,200
0,11,34,1,200
0,13,104,24,200
0,11,67,14,200
0,0,0,0,502
0,0,0,0,502
0,11,120,26,200
0,11,64,21,200
0,11,42,16,200
0,11,110,19,200
0,11,19,6,200
0,13,1560,226,200
0,0,0,0,502
0,11,232,20,200
0,11,181,45,200
0,11,224,62,200
0,11,204,7,200
0,0,0,0,429
0,0,0,0,502
0,0,0,0,502
0,11,117,19,200
0,11,111,18,200
0,13,710,18,200
0,11,57,12,200
1,13,25,3,200
0,13,40,4,200
0,13,7,3,200
0,0,0,0,502
0,11,35,4,200
1,11,338,137,200
0,0,0,0,502
0,11,77,32,200
0,11,717,169,200
0,11,140,48,200
0,11,550,146,200
0,11,453,139,200
0,11,197,73,200
0,11,144,38,200
1,13,51,8,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,26,6,200
0,13,29,13,200
0,11,37,3,200
0,13,17,3,200
1,11,33,12,200
0,11,38,15,200
1,11,17,3,200
0,11,16,2,200
0,0,0,0,403
0,11,677,172,200
0,0,0,0,502
0,11,93,8,200
0,11,22,4,200
1,11,193,26,200
0,0,0,0,502
0,13,24,11,200
1,11,22,4,200
0,11,203,29,200
1,11,26,8,200
1,11,114,23,200
0,0,0,0,400
0,11,21,3,200
0,11,532,157,200
0,11,52,12,200
0,11,9,4,200
0,11,334,66,200
0,11,41,12,200
0,0,0,0,502
0,11,149,12,200
0,11,76,12,200
0,0,0,0,307
0,11,80,26,200
1,11,89,24,200
0,0,0,0,522
0,11,73,10,200
1,11,8,6,200
0,0,0,0,502
0,0,0,0,502
0,11,453,82,200
0,11,81,12,200
0,11,5,4,200
0,13,128,28,200
0,13,15,4,200
0,11,707,164,200
0,11,222,87,200
0,11,16,5,200
0,11,42,7,200
0,0,0,0,502
0,11,124,10,200
0,11,149,18,200
0,11,28,5,200
1,13,67,6,200
0,11,43,4,200
1,13,89,28,200
1,11,141,16,200
0,11,40,12,200
0,0,0,0,502
0,11,126,22,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,32,8,200
0,11,301,41,200
0,11,37,9,200
0,11,117,4,200
0,11,53,10,200
0,0,0,0,502
0,11,229,58,200
1,11,99,25,200
0,11,552,138,200
0,13,1549,182,200
0,11,40,14,200
0,13,95,16,200
0,13,39,14,200
0,11,31,1,200
0,11,131,30,200
0,0,0,0,502
0,11,126,15,200
0,11,696,177,200
0,11,77,34,200
0,11,217,56,200
0,11,40,10,200
0,11,24,5,200
0,11,155,30,200
0,11,116,20,200
0,11,90,17,200
0,13,75,10,200
0,11,186,37,200
0,11,125,34,200
0,11,47,12,200
0,11,27,4,200
0,13,107,16,200
0,0,0,0,502
0,0,0,0,0
0,0,0,0,403
0,0,0,0,502
0,0,0,0,502
0,11,144,12,200
0,11,89,13,200
1,11,144,26,200
0,11,29,6,200
0,11,22,5,200
0,13,217,20,200
0,0,0,0,502
0,11,15,1,200
0,11,304,116,200
0,13,141,24,200
1,13,38,11,200
0,11,766,189,200
0,13,5,4,200
0,13,134,13,200
0,13,16,2,200
0,0,0,0,502
0,11,81,18,200
0,11,64,22,200
0,0,0,0,0
1,11,29,8,200
0,11,59,16,200
0,13,489,130,200
0,13,413,139,200
0,0,0,0,502
0,11,58,9,200
0,0,0,0,502
0,11,209,47,200
0,13,91,34,200
0,13,27,7,200
0,11,62,8,200
0,11,108,13,200
0,11,374,94,200
0,0,0,0,403
0,11,53,14,200
0,11,55,10,200
0,11,33,8,200
0,0,0,0,502
0,13,162,34,200
0,0,0,0,502
0,11,37,9,200
0,0,0,0,502
0,11,162,49,200
0,0,0,0,502
0,11,180,11,200
0,11,65,33,200
0,0,0,0,502
0,0,0,0,400
0,11,547,135,200
0,11,16,2,200
1,11,125,30,200
0,11,38,9,200
0,11,17,2,200
0,11,37,9,200
0,13,78,22,200
0,11,177,40,200
0,0,0,0,502
0,11,126,13,200
0,11,350,69,200
0,13,92,22,200
0,11,478,89,200
0,11,129,36,200
0,11,83,27,200
0,0,0,0,502
0,0,0,0,502
0,11,13,2,200
0,0,0,0,502
0,0,0,0,502
0,13,361,17,200
0,11,37,9,200
0,13,119,23,200
0,0,0,0,502
0,13,3,2,200
0,11,33,6,200
0,11,11,6,200
1,13,66,8,200
0,11,28,7,200
0,13,123,15,200
0,11,94,16,200
0,11,43,10,200
0,11,1181,233,200
0,13,219,13,200
0,11,66,12,200
0,13,51,4,200
0,11,50,3,200
0,11,10,1,200
1,13,70,18,200
0,11,23,10,200
