page_len,page_tag_num,page_tech_num,page_domain_type_num,page_like_req_domain_num,page_unlike_req_domain_num,page_hidden_tag_num,page_have_copyright,page_have_redirect
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
480008,2855,6,299,283,16,2,1,0
0,0,0,0,0,0,0,0,0
388240,2952,7,325,278,47,13,1,1
127658,198,7,8,8,0,2,0,0
166004,1834,9,336,325,11,4,1,0
92547,709,9,157,146,11,6,1,0
288169,1416,5,382,351,31,4,1,0
0,0,0,0,0,0,0,0,0
60701,444,1,65,62,3,0,0,0
228116,607,3,87,74,13,1,1,0
51165,433,7,44,24,20,0,1,0
199203,2383,5,217,102,115,9,1,0
30993,216,5,36,32,4,3,1,0
77061,514,1,88,85,3,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
185265,974,6,92,5,87,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
197881,1682,5,458,220,238,13,1,0
60748,972,2,258,224,34,1,0,0
6844,110,2,23,15,8,0,0,0
95978,659,1,234,183,51,1,1,0
88031,620,2,7,7,0,3,0,0
0,0,0,0,0,0,0,0,0
206539,832,9,134,98,36,1,1,0
0,0,0,0,0,0,0,0,0
98795,926,10,167,119,48,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
527275,2403,0,89,87,2,0,1,0
58624,233,0,11,10,1,0,1,0
226413,590,10,88,81,7,14,1,0
123183,672,2,99,81,18,3,1,0
0,0,0,0,0,0,0,0,0
405993,915,5,63,55,8,7,1,0
424807,1082,5,64,56,8,8,1,0
12068,233,1,73,73,0,0,1,0
12274,126,4,23,19,4,0,1,0
13007,142,4,24,20,4,0,1,0
0,0,0,0,0,0,0,0,0
514769,4330,1,396,378,18,80,1,0
0,0,0,0,0,0,0,0,0
191750,2027,16,446,369,77,19,1,0
31120,158,6,8,7,1,5,0,0
40915,239,5,17,17,0,0,1,0
12409,134,4,14,14,0,0,1,0
55796,477,5,71,67,4,0,1,0
15217,175,3,43,41,2,3,1,0
11182,118,5,14,13,1,0,1,0
666038,2308,7,475,394,81,6,1,0
78447,406,3,62,21,41,6,1,0
140354,809,4,71,69,2,62,1,0
0,0,0,0,0,0,0,0,0
92857,332,2,23,20,3,0,0,0
144619,689,4,73,55,18,2,1,0
144631,689,4,73,55,18,2,1,0
616774,3206,3,274,248,26,129,1,0
53052,171,2,6,6,0,2,1,0
111423,670,4,132,131,1,0,0,0
228490,1540,7,264,229,35,1,1,0
928140,4186,11,432,420,12,19,1,0
19805,104,0,2,2,0,2,0,0
1472232,1271,2,176,167,9,4,1,0
355424,101,0,3,3,0,0,1,0
35267,519,4,195,194,1,0,1,0
10598,165,4,38,37,1,0,1,0
97638,498,7,40,34,6,8,1,0
26748,171,8,27,19,8,1,1,0
400129,1849,8,124,109,15,24,1,0
88117,67,0,9,4,5,5,0,0
245846,977,2,198,194,4,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
253105,1882,3,560,509,51,7,0,0
0,0,0,0,0,0,0,0,0
604502,3695,4,644,629,15,7,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
49037,541,6,322,317,5,16,1,0
280039,1538,6,186,179,7,46,1,0
232699,343,0,17,11,6,0,1,0
0,0,0,0,0,0,0,0,0
58167,512,5,206,5,201,0,1,0
948257,2034,6,294,237,57,4,1,0
134968,1308,7,262,238,24,4,1,0
6172,51,4,5,5,0,0,1,0
86521,444,8,9,8,1,1,1,0
410430,1963,24,273,178,95,19,0,0
0,0,0,0,0,0,0,0,0
124486,843,14,92,76,16,12,1,0
993914,9563,4,3677,1638,2039,0,1,1
0,0,0,0,0,0,0,0,0
108207,682,7,178,172,6,4,0,0
0,0,0,0,0,0,0,0,0
269052,1459,1,223,192,31,7,1,0
0,0,0,0,0,0,0,0,0
251469,1182,2,240,197,43,2,1,0
28582,195,0,17,6,11,4,1,0
11793,178,3,26,18,8,0,1,0
217638,2678,5,536,7,529,17,0,0
645596,14895,6,127,124,3,16,1,0
9036,217,3,56,56,0,1,1,0
174769,812,13,140,126,14,0,1,0
49860,481,5,44,42,2,6,0,0
111370,1136,8,263,263,0,9,1,0
0,0,0,0,0,0,0,0,0
73877,778,12,199,135,64,0,1,0
264995,2701,1,335,215,120,3,0,0
306125,1172,2,170,112,58,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
212269,3303,7,740,684,56,4,0,0
110889,1917,6,410,405,5,4,0,0
199187,1623,8,330,327,3,14,1,0
7402,60,4,3,3,0,1,1,0
23741,418,3,118,108,10,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
131955,1661,9,220,152,68,6,1,0
58434,421,7,80,66,14,3,1,0
182962,742,10,87,73,14,16,1,0
0,0,0,0,0,0,0,0,0
33568,323,0,76,72,4,0,1,0
181294,1913,3,96,35,61,6,1,0
149326,369,6,5,3,2,10,0,0
319393,1647,2,333,309,24,9,1,0
281719,856,15,155,145,10,26,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
75475,338,2,28,25,3,7,1,0
37106,469,4,79,67,12,0,1,0
0,0,0,0,0,0,0,0,0
39573,564,1,105,97,8,0,1,0
31900,245,3,60,56,4,0,1,0
0,0,0,0,0,0,0,0,0
609063,2633,1,390,283,107,2,1,0
0,0,0,0,0,0,0,0,0
94953,989,0,357,353,4,0,0,0
0,0,0,0,0,0,0,0,0
107920,533,1,19,19,0,1,0,0
93170,1681,7,91,86,5,0,1,0
40168,356,9,24,20,4,6,1,0
317872,2830,4,708,695,13,9,1,0
78012,1302,2,467,456,11,6,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
99111,1084,6,219,209,10,11,1,0
0,0,0,0,0,0,0,0,0
35536,279,0,48,48,0,2,1,0
0,0,0,0,0,0,0,0,0
243124,1159,4,167,155,12,2,1,0
0,0,0,0,0,0,0,0,0
130199,863,9,32,10,22,0,1,0
221751,1390,4,118,60,58,0,1,0
50958,175,6,4,3,1,0,0,0
412328,1565,9,231,177,54,23,1,0
42231,296,5,83,62,21,0,0,0
231611,341,0,17,10,7,0,1,0
0,0,0,0,0,0,0,0,0
142628,585,8,49,48,1,13,0,0
441658,1087,10,231,222,9,14,1,0
150552,1221,8,216,211,5,16,1,0
119296,893,6,175,171,4,16,1,0
294893,1507,11,137,110,27,17,1,0
205939,617,11,54,48,6,17,1,0
426145,3460,13,415,403,12,32,0,0
0,0,0,0,0,0,0,0,0
94282,80,3,2,0,2,2,0,0
458666,2129,3,359,349,10,4,0,0
289491,2187,4,300,280,20,1,0,0
0,0,0,0,0,0,0,0,0
559301,2841,11,446,439,7,23,1,1
0,0,0,0,0,0,0,0,0
184360,1268,3,229,224,5,0,1,0
0,0,0,0,0,0,0,0,0
34337,603,4,133,127,6,0,1,0
197498,285,5,69,63,6,2,1,0
55012,633,4,44,43,1,0,1,0
20609,208,5,21,21,0,4,1,0
19671,304,3,45,40,5,2,0,0
266082,885,6,222,209,13,15,0,0
0,0,0,0,0,0,0,0,0
176802,1245,1,85,50,35,1,1,0
0,0,0,0,0,0,0,0,0
55390,883,0,41,39,2,0,1,0
122026,1161,9,261,235,26,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
49831,548,6,75,63,12,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
183169,2213,3,763,743,20,3,0,0
415375,2698,12,420,403,17,5,1,0
849608,5056,11,1460,1415,45,265,1,0
16543,37,0,0,0,0,0,0,0
200419,1227,7,51,31,20,10,1,0
15110,110,4,4,2,2,4,0,0
106719,786,4,178,175,3,9,1,0
0,0,0,0,0,0,0,0,0
17528,56,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
249165,2288,5,312,269,43,1,1,0
47742,349,4,48,27,21,1,0,0
0,0,0,0,0,0,0,0,0
111474,974,8,101,95,6,28,1,0
4086729,3540,5,370,322,48,3,1,0
589365,1107,6,225,185,40,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16736,272,1,48,36,12,1,1,0
68772,845,4,227,112,115,3,1,0
118049,628,2,194,191,3,7,1,0
440912,2525,1,186,169,17,0,1,0
569,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
224771,2680,10,306,292,14,41,1,0
82049,619,9,86,71,15,36,1,0
168344,670,0,21,19,2,0,1,0
0,0,0,0,0,0,0,0,0
24148,172,1,23,14,9,3,1,0
233266,1231,9,268,262,6,13,1,0
56714,354,5,33,32,1,9,1,0
417024,1528,4,304,283,21,0,1,0
69708,777,1,60,46,14,0,0,0
4096,48,3,1,1,0,4,0,0
167629,1142,4,251,237,14,12,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
297138,1435,13,186,168,18,17,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
84638,575,6,79,35,44,1,1,0
185437,1250,4,164,2,162,0,1,0
936220,7653,4,563,518,45,2,1,0
0,0,0,0,0,0,0,0,0
25816,247,0,37,27,10,4,1,0
807725,2081,7,178,167,11,4,1,0
775396,212,6,2,2,0,3,1,0
433952,1095,5,24,20,4,0,1,0
29051,101,2,2,0,2,0,1,0
0,0,0,0,0,0,0,0,0
134926,1082,5,115,67,48,4,1,0
169040,786,3,75,62,13,7,1,0
74729,78,1,3,3,0,0,1,0
0,0,0,0,0,0,0,0,0
291090,2659,5,590,15,575,2,1,0
15457,125,8,23,21,2,0,1,0
0,0,0,0,0,0,0,0,0
51268,377,8,57,51,6,15,1,0
171399,1212,11,270,171,99,3,1,0
0,0,0,0,0,0,0,0,0
67907,629,7,111,102,9,12,1,0
0,0,0,0,0,0,0,0,0
454069,2911,5,561,558,3,5,1,0
128259,181,2,14,13,1,0,1,0
246980,4193,1,1984,1975,9,27,1,0
154336,611,4,42,42,0,0,1,0
208826,890,3,160,147,13,27,1,0
1032521,906,2,50,46,4,0,1,0
249182,1437,2,219,187,32,3,1,0
0,0,0,0,0,0,0,0,0
39620,403,5,44,38,6,7,1,0
21685,214,2,62,62,0,0,1,0
90666,686,0,133,129,4,6,1,0
87444,610,0,133,129,4,5,1,0
223346,2643,7,315,293,22,2,0,0
6550,60,3,6,6,0,2,0,0
257225,2205,7,479,413,66,6,1,0
14891,163,3,24,3,21,0,1,0
275323,886,8,88,56,32,4,1,0
7417,90,6,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0
21045,298,1,15,15,0,1,1,0
262040,1647,4,367,276,91,17,1,0
0,0,0,0,0,0,0,0,0
5469720,36551,3,3524,2007,1517,7,1,0
47109,132,8,3,0,3,0,1,0
144630,464,1,56,50,6,16,1,0
11563,90,1,10,9,1,2,0,0
188207,925,5,187,172,15,3,1,0
1276694,5034,11,178,162,16,19,0,0
254005,455,11,17,12,5,18,0,0
210344,776,4,105,103,2,0,0,0
547998,4025,3,676,660,16,2,0,0
168876,972,6,139,134,5,6,1,0
83862,239,3,11,11,0,0,1,0
307320,1195,9,201,178,23,29,1,1
0,0,0,0,0,0,0,0,0
78843,964,5,237,235,2,1,1,0
133928,95,1,2,2,0,0,1,0
651265,3388,2,590,546,44,2,1,0
239324,669,3,96,4,92,0,1,0
384767,1227,0,248,187,61,0,1,0
39187,438,0,88,80,8,2,1,0
92374,231,7,24,19,5,1,1,0
13535,114,4,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
412953,3386,2,956,814,142,0,1,0
21953,239,6,38,32,6,1,1,0
0,0,0,0,0,0,0,0,0
1051664,1586,10,224,208,16,23,1,0
253624,1786,3,390,385,5,13,0,0
0,0,0,0,0,0,0,0,0
41947,404,6,59,52,7,4,1,0
245082,495,1,184,104,80,2,1,0
159572,61,0,2,2,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
47564,647,5,76,63,13,4,1,0
3039,21,2,0,0,0,0,0,0
213615,1546,6,418,407,11,11,1,0
365043,1104,15,105,100,5,18,1,0
0,0,0,0,0,0,0,0,0
646105,4407,12,1318,1300,18,19,1,0
719217,1283,10,197,136,61,22,1,0
265947,3625,0,383,307,76,10,0,0
89457,644,6,70,40,30,2,1,0
90054,259,0,48,24,24,0,1,1
0,0,0,0,0,0,0,0,0
235673,1813,6,281,261,20,9,0,1
164152,3930,3,1090,1074,16,10,1,0
138660,133,1,11,7,4,3,1,0
10068,64,1,0,0,0,2,0,0
503067,2906,0,168,83,85,3,0,0
60522,159,3,17,5,12,1,0,0
0,0,0,0,0,0,0,0,0
72526,565,5,119,97,22,42,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
98146,2012,3,613,554,59,17,1,0
40336,657,0,144,137,7,3,1,0
24782,425,3,85,76,9,7,0,0
0,0,0,0,0,0,0,0,0
3240,39,0,7,7,0,0,0,0
226902,2568,8,761,716,45,14,1,0
24892,195,6,27,27,0,0,1,0
220472,572,3,101,92,9,12,1,0
0,0,0,0,0,0,0,0,0
462919,2096,8,258,245,13,21,1,0
0,0,0,0,0,0,0,0,0
532401,2702,11,203,193,10,20,1,0
0,0,0,0,0,0,0,0,0
227255,1423,6,246,214,32,11,1,0
114656,260,4,13,13,0,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
106297,1354,8,264,188,76,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
515533,1088,7,150,141,9,23,1,0
446283,1406,10,207,199,8,10,1,0
679,12,0,1,1,0,0,0,0
25401,87,6,2,0,2,0,0,0
0,0,0,0,0,0,0,0,0
286385,1333,8,203,194,9,33,1,0
136775,1788,7,474,443,31,12,1,0
37219,308,7,66,56,10,5,0,0
111545,1113,4,181,169,12,13,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
164636,1450,6,280,255,25,35,1,0
81952,290,5,13,9,4,5,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
36393,473,7,103,94,9,3,1,0
83956,652,6,97,95,2,11,1,0
54740,319,5,26,24,2,8,1,0
0,0,0,0,0,0,0,0,0
17205,152,3,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0
17978,87,7,1,1,0,5,0,0
17631,88,7,1,1,0,5,0,0
502543,2465,3,280,251,29,26,1,0
751561,1038,2,136,132,4,0,1,0
380353,129,2,9,8,1,2,1,0
248185,1625,2,359,330,29,22,1,0
36679,685,0,126,93,33,1,1,0
14361,275,0,70,59,11,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
194292,805,9,143,129,14,13,1,0
658900,2338,7,529,414,115,9,1,0
2999,46,3,3,3,0,0,0,0
231386,1898,6,402,395,7,4,0,0
83425,840,6,86,71,15,1,1,0
1032316,4055,8,411,347,64,13,1,0
398448,1483,18,309,293,16,23,1,0
31132,589,0,49,27,22,0,1,0
2856,53,0,4,2,2,0,0,0
174763,3323,2,816,813,3,13,1,0
109976,1236,7,335,324,11,7,1,0
0,0,0,0,0,0,0,0,0
9347,176,2,18,18,0,0,0,0
8018,88,1,11,10,1,1,1,0
184744,1394,6,280,257,23,11,1,0
0,0,0,0,0,0,0,0,0
63518,731,6,259,258,1,5,1,0
198756,543,6,13,9,4,49,0,0
46332,526,8,65,65,0,6,1,0
0,0,0,0,0,0,0,0,0
752768,1116,4,81,36,45,3,1,0
26696,95,2,8,6,2,1,0,0
74075,158,7,6,6,0,8,1,0
57415,306,6,0,0,0,11,0,0
313617,1967,3,80,79,1,60,0,0
1176476,1969,2,409,341,68,55,1,0
402333,628,2,176,148,28,3,1,0
361463,2452,10,323,317,6,16,1,0
34995,248,5,47,4,43,5,1,0
32592,229,5,45,22,23,5,1,0
22565,34,0,1,1,0,0,1,0
64744,1697,1,357,353,4,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13042,155,2,30,30,0,2,1,0
297220,2203,3,539,415,124,7,1,0
435887,6640,10,1508,1167,341,7,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
200247,3051,5,552,41,511,9,0,1
62256,585,5,92,28,64,10,0,0
0,0,0,0,0,0,0,0,0
847330,792,2,73,55,18,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13019,28,0,0,0,0,0,0,0
7683,86,1,6,3,3,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2544627,7101,2,682,649,33,62,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
128274,990,2,281,249,32,4,1,0
406055,957,1,155,104,51,8,1,0
78650,108,1,10,7,3,2,0,0
124633,874,8,165,148,17,3,1,0
21150,228,3,33,30,3,3,1,0
369953,1219,6,133,117,16,1,1,0
0,0,0,0,0,0,0,0,0
84193,1052,5,213,189,24,3,0,0
0,0,0,0,0,0,0,0,0
267355,3047,7,467,461,6,3,1,0
64453,627,7,179,174,5,3,1,0
0,0,0,0,0,0,0,0,0
806974,5009,20,960,934,26,42,1,0
806943,5010,20,960,934,26,42,1,0
0,0,0,0,0,0,0,0,0
98356,780,10,112,105,7,6,0,0
108647,1165,4,285,279,6,1,1,0
0,0,0,0,0,0,0,0,0
52007,143,2,108,107,1,0,0,0
0,0,0,0,0,0,0,0,0
169520,1455,7,249,226,23,17,1,0
270326,1912,7,243,234,9,47,0,0
72942,880,4,162,134,28,1,0,0
590139,1613,10,127,112,15,1,1,0
307797,2364,4,361,340,21,15,1,0
12904,103,5,2,1,1,3,1,0
115148,332,2,0,0,0,0,1,0
73715,67,3,0,0,0,6,0,0
161277,1069,6,120,85,35,10,0,0
266118,1271,3,121,100,21,1,0,0
39538,189,5,5,5,0,6,1,0
0,0,0,0,0,0,0,0,0
293266,981,1,220,192,28,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
237577,1743,12,493,478,15,4,0,0
602218,3162,2,297,285,12,2,1,0
127220,2753,1,34,30,4,2,0,0
0,0,0,0,0,0,0,0,0
250521,1346,7,187,176,11,22,1,0
92305,979,4,158,151,7,6,1,0
33694,245,4,57,57,0,0,1,0
0,0,0,0,0,0,0,0,0
63125,420,13,71,61,10,6,1,0
1304289,3955,4,183,172,11,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
237668,2910,4,732,683,49,77,1,0
93081,846,6,108,100,8,7,1,0
303849,1930,7,431,413,18,23,1,0
411991,4783,4,1336,1309,27,6,1,0
335825,3685,5,1188,1159,29,11,1,0
0,0,0,0,0,0,0,0,0
385557,4329,8,565,544,21,7,1,0
58694,445,8,61,52,9,4,1,0
0,0,0,0,0,0,0,0,0
920440,5052,5,363,350,13,64,1,0
0,0,0,0,0,0,0,0,0
101844,512,4,27,24,3,1,1,0
2500,36,0,4,4,0,0,0,0
196503,1396,4,208,188,20,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
246852,1756,7,506,464,42,5,1,0
92346,231,5,31,29,2,3,1,0
21895,35,0,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
296518,1213,5,156,143,13,13,0,0
0,0,0,0,0,0,0,0,0
55565,338,9,37,8,29,0,1,0
0,0,0,0,0,0,0,0,0
157483,652,7,145,144,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1098516,6371,6,2311,2010,301,9,1,0
469263,2289,9,239,165,74,17,1,0
0,0,0,0,0,0,0,0,0
201562,2897,8,486,295,191,3,0,0
59877,500,7,67,42,25,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
255505,1661,9,256,105,151,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
45019,253,8,87,82,5,0,0,0
167800,1164,8,196,146,50,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
8678,70,6,3,2,1,0,0,0
17503,224,3,40,36,4,2,1,0
16717,222,3,41,36,5,1,1,0
0,0,0,0,0,0,0,0,0
198398,2362,11,380,373,7,2,1,0
0,0,0,0,0,0,0,0,0
1174439,4035,5,187,177,10,38,1,0
474247,4572,10,645,628,17,30,1,0
364335,6076,5,2089,1628,461,91,0,0
230528,340,0,16,3,13,0,1,0
361040,1138,12,149,137,12,38,1,0
172194,754,7,83,83,0,19,1,0
31533,403,5,44,39,5,2,0,0
97443,302,2,22,17,5,0,0,0
84501,279,1,12,5,7,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
193363,1848,9,301,273,28,3,1,0
129060,869,9,118,103,15,6,1,0
0,0,0,0,0,0,0,0,0
420592,1721,8,156,151,5,39,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13522,158,0,20,11,9,1,1,0
226715,1477,7,239,197,42,4,1,0
114008,960,4,225,27,198,4,1,0
274925,836,4,67,46,21,2,1,0
1157343,7316,5,2930,2895,35,12,1,0
627642,826,4,135,101,34,14,1,0
25818,347,2,38,33,5,3,1,0
477828,4422,9,658,639,19,134,1,0
1125593,29921,3,9817,8,9809,12,0,0
0,0,0,0,0,0,0,0,0
256624,2621,3,381,364,17,1,1,0
178339,590,2,88,25,63,1,1,0
109240,734,3,122,114,8,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
92436,1467,4,329,324,5,2,1,0
311692,1412,11,192,181,11,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
136332,1398,4,249,238,11,2,1,0
67692,739,4,112,109,3,6,1,0
79948,967,4,127,106,21,18,1,0
1772150,1761,2,275,271,4,0,1,0
1200301,1256,4,98,0,98,0,1,0
11392,117,0,5,4,1,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13699,51,0,0,0,0,0,0,0
178717,1235,8,209,59,150,5,1,0
9712,153,2,25,25,0,0,1,0
38055,523,4,25,24,1,3,1,0
119173,950,7,221,198,23,11,1,0
70800,542,6,145,121,24,6,1,0
18524,318,3,35,26,9,0,1,0
216546,1369,11,341,309,32,9,1,0
49840,101,2,8,0,8,2,0,0
21947,33,0,1,1,0,0,1,0
434538,1865,6,185,157,28,6,1,0
73790,844,4,119,109,10,13,1,0
3422,53,1,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0
206996,979,7,82,6,76,2,1,0
26592,482,5,82,64,18,0,0,0
506515,943,1,112,101,11,0,1,0
347679,861,1,111,100,11,1,1,0
14973,100,2,7,7,0,0,0,0
229310,1620,3,224,200,24,0,0,0
0,0,0,0,0,0,0,0,0
154451,1338,4,313,298,15,4,1,1
48506,434,5,95,83,12,6,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
56663,479,8,115,104,11,3,1,0
34489,229,7,44,44,0,3,1,0
105217,974,7,81,61,20,2,1,0
0,0,0,0,0,0,0,0,0
223717,2005,0,307,299,8,2,0,0
46101,452,3,81,50,31,62,1,0
0,0,0,0,0,0,0,0,0
110099,734,8,126,97,29,7,0,0
25589,290,6,49,44,5,2,0,0
0,0,0,0,0,0,0,0,0
70156,848,4,141,140,1,1,1,0
28046,42,0,2,1,1,0,0,0
180926,1053,7,202,179,23,1,1,0
324040,2389,9,407,391,16,2,1,0
76551,669,10,183,182,1,3,0,0
0,0,0,0,0,0,0,0,0
249110,1487,2,184,20,164,3,0,0
81834,416,4,103,100,3,0,1,0
22811,666,3,270,232,38,0,1,0
0,0,0,0,0,0,0,0,0
60884,531,10,102,101,1,0,0,0
285994,1801,12,199,195,4,15,1,0
0,0,0,0,0,0,0,0,0
22668,483,0,134,121,13,0,1,0
4772,97,0,17,15,2,0,1,0
0,0,0,0,0,0,0,0,0
498717,5138,4,962,659,303,4,0,0
8319,126,1,10,1,9,0,0,0
208794,1177,7,481,113,368,0,1,0
0,0,0,0,0,0,0,0,0
75988,678,4,130,127,3,0,1,0
29148,226,4,34,31,3,0,1,0
353074,1323,9,145,134,11,19,1,0
0,0,0,0,0,0,0,0,0
457676,2098,7,439,345,94,0,1,0
0,0,0,0,0,0,0,0,0
99885,714,3,28,18,10,0,0,0
0,0,0,0,0,0,0,0,0
629453,1940,8,238,217,21,11,1,0
612234,1738,8,218,196,22,14,1,0
104282,1579,1,620,620,0,2,1,0
3310,55,1,11,11,0,0,1,0
292292,995,1,221,216,5,1,0,0
166631,938,8,174,162,12,1,1,0
200506,2288,7,592,533,59,9,1,0
0,0,0,0,0,0,0,0,0
178437,2869,4,479,478,1,6,1,0
132180,564,2,133,111,22,1,1,0
1557487,3735,2,481,451,30,1,1,0
0,0,0,0,0,0,0,0,0
30725,420,7,118,115,3,4,1,0
0,0,0,0,0,0,0,0,0
133989,1020,9,193,151,42,14,0,0
656251,4132,4,353,353,0,2,1,0
39810,486,0,113,106,7,1,1,0
4757,40,2,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
93159,1260,3,82,76,6,2,1,0
18897,53,1,1,1,0,1,0,0
19287,203,3,48,32,16,2,1,0
17617,103,2,21,6,15,0,1,0
0,0,0,0,0,0,0,0,0
58323,473,4,111,91,20,2,1,0
7507,131,0,13,7,6,1,1,0
185472,1043,5,105,102,3,3,0,0
84088,300,11,46,44,2,8,0,0
27705,428,6,144,140,4,2,0,0
92467,1041,2,60,33,27,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
22677,211,8,39,26,13,0,1,0
15498,107,6,13,13,0,4,0,0
338217,1867,6,374,305,69,30,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
264522,2050,11,452,319,133,5,1,0
126657,290,2,12,1,11,0,0,0
0,0,0,0,0,0,0,0,0
5667197,2442,6,443,9,434,9,1,0
167947,2372,8,626,527,99,5,1,0
531984,3190,13,232,188,44,26,1,0
0,0,0,0,0,0,0,0,0
76874,800,2,205,188,17,6,1,0
0,0,0,0,0,0,0,0,0
824173,2053,10,297,287,10,11,1,0
475614,1194,5,120,104,16,20,1,0
14713,101,2,7,7,0,0,0,0
215272,1558,5,158,41,117,3,1,0
4727,55,0,1,1,0,0,0,0
4127,81,1,11,10,1,0,0,0
0,0,0,0,0,0,0,0,0
426036,1484,7,126,119,7,5,1,0
73366,467,4,20,13,7,6,1,0
169634,980,2,305,280,25,1,1,0
176918,1773,11,357,313,44,27,0,0
23939,40,0,2,2,0,0,0,0
153138,884,3,187,17,170,0,0,0
483754,3250,5,683,655,28,5,1,0
5018193,36666,8,3644,2136,1508,15,1,0
47110,132,8,3,0,3,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
