res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,11,41,9,200
0,11,38,9,200
0,13,152,29,200
1,11,34,13,200
0,0,0,0,504
0,11,551,23,200
1,11,25,8,200
1,11,206,40,200
0,11,243,40,200
0,13,76,10,200
0,11,310,64,200
0,13,324,29,200
0,11,78,11,200
0,11,20,8,200
0,11,111,14,200
0,11,103,12,200
0,13,360,56,200
0,11,400,111,200
0,11,375,15,200
1,11,144,16,200
0,11,147,13,200
0,11,351,52,200
0,11,284,54,200
0,11,7,2,200
0,11,287,86,200
0,11,93,32,200
0,11,106,27,200
0,0,0,0,502
0,0,0,0,502
0,11,42,10,200
0,11,185,21,200
0,11,271,68,200
0,11,86,28,200
0,0,0,0,404
0,0,0,0,502
1,13,143,18,200
1,11,15,7,200
0,11,385,16,200
0,0,0,0,502
0,11,734,161,200
0,13,25,10,200
0,11,90,9,200
0,11,373,70,200
0,11,380,78,200
0,11,205,47,200
1,11,11,5,200
0,11,255,37,200
0,11,101,41,200
0,11,713,164,200
1,11,13,2,200
0,13,354,68,200
1,13,63,16,200
0,13,185,39,200
0,13,534,69,200
0,11,55,17,200
0,13,829,195,200
0,11,167,45,200
1,11,2,2,200
0,11,186,69,200
0,13,557,115,200
0,11,161,24,200
0,13,300,73,200
0,11,66,11,200
1,13,170,68,200
0,13,89,22,200
0,13,125,8,200
0,11,216,43,200
0,11,30,6,200
0,11,131,11,200
0,13,458,90,200
0,11,693,170,200
0,0,0,0,502
0,13,623,171,200
0,13,51,6,200
0,0,0,0,502
0,11,42,10,200
0,0,0,0,502
0,11,403,49,200
0,13,424,91,200
0,13,37,11,200
0,11,211,35,200
0,11,233,73,200
0,0,0,0,502
0,11,167,30,200
0,11,108,17,200
1,11,939,156,200
0,11,344,76,200
0,11,928,194,200
0,11,661,114,200
0,11,43,13,200
0,13,177,33,200
1,11,36,14,200
0,11,237,34,200
0,0,0,0,504
0,11,715,171,200
0,11,46,7,200
0,11,39,8,200
0,0,0,0,502
0,11,1037,190,200
0,11,75,36,200
