res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
1,11,48,0,200
0,0,0,0,502
0,11,467,1,200
0,11,519,0,200
0,11,66,4,200
0,0,0,0,403
0,0,0,0,502
0,11,443,7,200
0,0,0,0,502
0,13,272,5,200
0,11,46,0,200
0,13,195,0,200
0,11,75,1,200
0,0,0,0,502
0,11,434,8,200
0,11,263,1,200
0,11,72,0,200
0,11,38,4,200
0,11,90,6,200
0,0,0,0,502
0,0,0,0,502
0,11,7,0,200
0,11,38,4,200
0,0,0,0,502
0,13,246,3,200
0,11,123,0,200
0,11,1055,3,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,403
0,0,0,0,403
0,0,0,0,404
0,11,533,9,200
1,13,200,1,200
0,0,0,0,502
1,13,669,25,200
0,11,47,1,200
0,0,0,0,502
0,11,38,4,200
0,0,0,0,502
0,11,337,15,200
0,13,14,4,200
0,11,545,1,200
0,11,20,2,200
0,11,621,1,200
0,13,11,3,200
0,13,107,1,200
0,0,0,0,502
0,11,61,3,200
0,13,103,6,200
0,13,37,1,200
1,11,18,0,200
0,11,38,4,200
0,0,0,0,502
0,11,82,17,200
0,13,244,12,200
0,11,1302,12,200
0,13,97,4,200
1,13,29,1,200
0,11,47,1,200
0,11,414,6,200
1,11,842,10,200
1,11,172,10,200
0,11,38,4,200
0,11,228,2,200
0,11,38,4,200
0,13,182,3,200
0,11,183,2,200
0,13,37,1,200
1,11,18,0,200
0,11,517,8,200
1,11,91,1,200
0,11,38,4,200
0,0,0,0,502
0,11,21,2,200
0,11,43,2,200
0,11,833,12,200
0,13,139,8,200
0,13,201,7,200
0,11,1048,2,200
0,11,47,0,200
0,13,667,3,200
0,11,167,9,200
0,11,39,4,200
0,13,81,2,200
0,13,67,0,200
0,0,0,0,502
0,11,509,5,200
0,13,435,15,200
0,13,81,6,200
0,0,0,0,502
0,11,530,7,200
0,13,136,4,200
0,13,74,2,200
1,11,269,1,200
0,11,136,0,200
0,11,129,7,200
0,11,11,2,200
0,0,0,0,502
0,0,0,0,400
0,0,0,0,502
0,11,38,4,200
0,11,454,14,200
1,11,113,4,200
0,11,318,5,200
1,11,54,1,200
0,11,21,1,200
1,11,42,0,200
0,11,71,0,200
0,11,114,0,200
0,11,114,0,200
0,11,106,0,200
0,11,1032,6,200
0,13,257,9,200
0,11,38,4,200
0,0,0,0,0
0,0,0,0,403
0,11,174,4,200
0,11,40,0,200
0,13,694,6,200
0,0,0,0,502
0,11,1052,6,200
0,11,38,3,200
0,11,392,8,200
0,11,80,1,200
0,13,211,1,200
0,11,876,19,200
0,0,0,0,404
0,13,542,7,200
0,11,30,5,200
1,13,250,1,200
0,11,118,0,200
0,11,601,1,200
0,13,592,6,200
0,13,51,0,200
0,13,216,11,200
0,11,183,0,200
0,11,62,0,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
1,13,15,2,200
0,11,1197,2,200
0,11,77,2,200
0,11,38,4,200
0,11,38,4,200
0,13,76,0,200
0,13,74,0,200
0,11,494,5,200
0,0,0,0,502
0,0,0,0,403
0,0,0,0,404
0,11,312,18,200
0,11,72,0,200
0,13,175,10,200
0,0,0,0,502
0,13,57,3,200
0,11,222,2,200
0,11,82,0,200
0,11,125,4,200
0,11,30,0,200
0,11,119,3,200
0,11,121,2,200
0,11,169,0,200
0,11,25,0,200
0,11,118,3,200
0,11,38,0,200
0,11,279,7,200
1,11,69,1,200
0,0,0,0,502
0,11,35,1,200
0,0,0,0,502
0,0,0,0,502
0,11,827,10,200
0,0,0,0,403
0,11,6,1,200
0,13,100,1,200
0,11,243,17,200
0,11,856,12,200
1,11,32,0,200
0,11,114,2,200
0,0,0,0,502
1,11,89,6,200
0,13,347,12,200
0,11,148,2,200
1,11,45,0,200
0,13,320,1,200
0,11,101,6,200
0,11,113,1,200
0,11,71,0,200
0,13,37,1,200
1,11,18,0,200
0,11,94,2,200
0,13,156,5,200
0,0,0,0,400
0,11,24,4,200
1,11,227,2,200
0,11,80,0,200
1,13,257,3,200
