page_len,page_tag_num,page_tech_num,page_domain_type_num,page_like_req_domain_num,page_unlike_req_domain_num,page_hidden_tag_num,page_have_copyright,page_have_redirect
665215,1979,4,252,218,34,3,1,0
0,0,0,0,0,0,0,0,0
292881,1223,2,144,126,18,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
219458,1605,12,314,231,83,28,1,0
279502,1322,8,110,65,45,16,0,0
55080,830,1,218,215,3,0,0,0
0,0,0,0,0,0,0,0,0
797754,4539,7,1436,1420,16,69,1,0
507002,2590,6,1213,1197,16,65,1,0
1383193,1227,8,162,142,20,11,1,0
1324136,793,5,121,106,15,4,1,0
636126,4280,10,1145,919,226,5,1,0
311460,2285,2,344,317,27,3,1,0
0,0,0,0,0,0,0,0,0
1367110,4742,4,633,459,174,4,1,0
0,0,0,0,0,0,0,0,0
42616,587,2,89,56,33,26,1,0
220166,1343,7,206,195,11,28,1,0
39034,131,5,6,6,0,2,1,0
86822,208,6,30,23,7,2,1,0
230874,1277,9,269,232,37,2,1,0
0,0,0,0,0,0,0,0,0
860314,2915,8,362,254,108,14,1,0
670225,1727,3,135,69,66,3,1,0
1195890,2936,8,293,265,28,17,1,0
586771,2672,10,310,154,156,16,1,0
298590,943,4,114,67,47,5,1,0
0,0,0,0,0,0,0,0,0
1802517,3095,6,382,348,34,14,1,0
36897,160,2,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
821575,2232,5,317,304,13,10,1,0
1043696,2028,11,307,264,43,39,1,0
57366,728,3,92,79,13,8,1,0
0,0,0,0,0,0,0,0,0
947732,3315,5,571,361,210,220,1,0
174326,859,1,187,171,16,7,1,0
0,0,0,0,0,0,0,0,0
1888253,6515,12,1125,1021,104,227,1,0
58093,127,1,2,2,0,0,0,1
0,0,0,0,0,0,0,0,0
171064,482,6,55,27,28,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
31618,213,3,31,26,5,1,0,0
903174,4358,10,814,775,39,170,1,0
55889,529,1,103,93,10,5,1,0
0,0,0,0,0,0,0,0,0
313506,1507,6,132,107,25,8,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
793197,5924,4,573,573,0,37,1,0
6308,54,5,5,5,0,2,0,0
465938,6464,1,1794,1747,47,0,0,0
137643,1171,0,158,147,11,6,1,0
0,0,0,0,0,0,0,0,0
229031,336,0,16,5,11,0,1,0
0,0,0,0,0,0,0,0,0
499060,1987,12,311,14,297,34,1,0
229558,338,0,17,11,6,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
497770,2851,9,360,353,7,51,1,0
137374,903,4,54,40,14,2,1,0
12707,113,5,18,16,2,1,1,0
14310,127,5,20,18,2,1,1,0
471843,2187,7,172,163,9,8,1,0
569542,1522,16,264,245,19,28,1,0
0,0,0,0,0,0,0,0,0
8916,155,1,62,40,22,1,1,0
564081,4407,5,1670,1661,9,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2818014,7695,4,499,451,48,0,1,0
219965,1013,2,89,70,19,6,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
272324,1402,13,282,268,14,8,1,0
12001,79,6,5,5,0,0,0,0
855231,3429,3,630,588,42,5,1,0
194613,873,0,34,14,20,0,1,0
526441,3958,5,207,178,29,4,0,0
293635,1255,9,192,102,90,5,1,0
194359,189,1,21,18,3,0,0,0
0,0,0,0,0,0,0,0,0
348963,3199,3,527,379,148,0,1,0
95490,1725,5,204,180,24,12,1,0
20425,122,4,12,9,3,9,1,0
770164,5997,4,974,969,5,4,1,0
3211052,1187,6,187,179,8,5,1,0
502772,139,2,10,10,0,0,1,0
0,0,0,0,0,0,0,0,0
578618,3655,3,474,437,37,5,1,0
101189,782,12,45,33,12,25,1,0
198203,1270,9,280,233,47,8,1,0
39513,187,7,2,2,0,5,0,0
248242,1233,14,238,217,21,13,1,0
395779,4175,9,691,624,67,7,1,0
92152,259,1,48,24,24,0,1,1
291318,959,1,101,91,10,17,1,0
0,0,0,0,0,0,0,0,0
18453,247,4,22,20,2,0,0,0
9104,109,5,1,1,0,2,0,0
46246,548,3,62,49,13,0,0,0
0,0,0,0,0,0,0,0,0
281358,1550,3,116,108,8,3,1,0
164341,654,3,5,5,0,1,1,0
1318628,1369,1,105,41,64,12,1,0
0,0,0,0,0,0,0,0,0
638737,2886,1,268,226,42,48,1,0
566737,4259,8,223,210,13,21,1,0
476713,1425,7,175,170,5,70,1,0
251163,1405,2,290,274,16,0,1,0
594754,3792,4,549,548,1,6,1,0
487147,1100,8,122,105,17,7,1,0
15178,101,2,7,7,0,0,0,0
27867,151,4,21,9,12,1,0,0
22568,125,5,15,9,6,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
39603,441,5,63,57,6,9,1,0
16726,154,4,25,23,2,8,1,0
806895,1672,6,136,95,41,19,1,0
306095,4044,3,1371,1369,2,5,0,0
275176,3335,0,1197,874,323,1,1,0
9548,101,2,16,16,0,0,1,0
101003,1336,1,58,57,1,0,1,0
104588,1371,1,70,70,0,0,1,0
265893,982,1,161,138,23,24,1,0
0,0,0,0,0,0,0,0,0
177502,884,4,56,45,11,7,1,0
172394,1053,6,6,6,0,11,1,0
468278,3343,9,157,142,15,12,0,0
236544,1482,4,189,185,4,0,0,0
0,0,0,0,0,0,0,0,0
1420961,3173,4,193,163,30,3,1,0
76653,335,1,12,10,2,9,1,0
171294,893,7,130,109,21,10,1,0
0,0,0,0,0,0,0,0,0
339821,1948,14,156,141,15,16,1,0
409754,1389,8,226,206,20,34,1,0
233075,336,0,16,3,13,0,1,0
685302,2584,7,296,265,31,10,1,0
257486,1594,8,98,90,8,41,1,0
86222,112,5,4,4,0,6,0,0
4284917,9871,9,1530,1434,96,33,1,0
540262,1718,8,272,272,0,11,1,0
0,0,0,0,0,0,0,0,0
172347,2252,5,218,51,167,17,1,0
60809,701,5,169,149,20,5,1,0
431682,2652,8,431,412,19,21,1,0
64485,557,2,34,31,3,45,1,0
24180,184,3,10,10,0,6,1,0
106119,1199,4,195,76,119,4,1,0
228524,784,4,103,93,10,0,1,0
928241,3054,8,3,3,0,2,0,0
202333,1489,8,218,199,19,7,0,0
127147,1268,4,404,354,50,26,0,0
7703,133,1,5,5,0,0,0,0
762175,3683,10,373,67,306,12,1,0
857982,3810,2,165,144,21,3,1,0
1528822,1192,5,94,94,0,4,1,0
140882,224,6,4,4,0,4,1,0
355477,2513,12,308,293,15,27,1,1
0,0,0,0,0,0,0,0,0
486222,3180,5,314,296,18,4,1,0
246326,1441,6,258,148,110,29,1,0
569007,2755,7,343,266,77,21,0,0
172313,1649,7,325,320,5,24,1,0
11489,98,3,2,2,0,1,0,0
480510,2222,8,344,325,19,21,1,0
58463,175,6,4,4,0,12,0,0
197020,2110,6,414,401,13,15,1,0
37935,454,3,79,73,6,2,1,0
21944,113,4,12,11,1,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
120360,1508,5,231,229,2,2,1,0
19763,112,4,27,24,3,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
185263,1188,5,249,243,6,7,1,0
87396,617,15,151,124,27,6,1,0
140597,1046,2,98,77,21,12,0,0
135111,372,2,19,19,0,27,0,0
318698,632,6,3,0,3,1,1,0
0,0,0,0,0,0,0,0,0
147392,1058,2,290,290,0,0,1,0
952454,1867,2,315,288,27,1,1,0
402571,1016,5,180,161,19,8,1,0
173026,1938,3,388,365,23,16,1,0
0,0,0,0,0,0,0,0,0
286484,1943,6,388,383,5,11,1,0
257831,1610,6,368,358,10,11,1,0
267098,1637,1,169,159,10,8,1,0
267098,1637,1,169,159,10,8,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
47896,460,3,166,150,16,6,1,0
11554,133,3,22,20,2,0,1,0
332080,1667,7,259,225,34,8,1,0
31211,186,2,12,7,5,2,0,0
108284,1251,1,263,249,14,1,1,0
67282,470,4,114,101,13,1,1,0
0,0,0,0,0,0,0,0,0
557643,2439,12,411,402,9,18,0,0
0,0,0,0,0,0,0,0,0
12047,335,1,124,118,6,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2206614,186,2,16,15,1,3,1,0
967375,3948,3,517,493,24,5,1,0
0,0,0,0,0,0,0,0,0
342042,1233,14,40,24,16,16,1,0
0,0,0,0,0,0,0,0,0
250485,1035,2,158,148,10,5,0,0
489073,2376,1,428,379,49,1,1,0
271836,2197,0,388,377,11,25,1,0
76221,358,1,50,39,11,23,1,0
203013,2082,5,600,573,27,4,1,0
4607,57,1,10,5,5,0,1,0
203571,710,2,127,105,22,13,1,0
198687,2243,2,510,488,22,15,1,1
2999599,10739,0,617,598,19,22,0,0
0,0,0,0,0,0,0,0,0
3695477,6613,11,240,222,18,31,1,0
406676,2904,9,550,532,18,22,1,0
0,0,0,0,0,0,0,0,0
232651,338,0,17,8,9,0,1,0
261831,919,7,95,54,41,2,1,0
220990,2086,4,370,363,7,4,1,0
220092,2077,4,427,421,6,5,1,0
0,0,0,0,0,0,0,0,0
480784,2259,6,198,174,24,14,1,0
567400,2723,8,262,209,53,17,1,0
35713,341,3,14,3,11,1,1,0
495019,2222,6,260,233,27,24,1,0
293098,1578,9,261,227,34,18,1,0
250082,1055,9,178,155,23,5,1,0
27616,42,0,2,1,1,0,0,0
1456256,9558,3,1170,1143,27,12,1,0
1146769,7678,3,864,837,27,5,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
442570,5023,5,1111,1104,7,5,1,0
1299345,3392,9,147,136,11,21,1,0
43383,122,1,3,0,3,2,1,0
0,0,0,0,0,0,0,0,0
478142,3170,7,393,339,54,11,1,0
147090,383,6,13,3,10,9,0,0
156896,905,5,125,123,2,17,1,0
85141,293,0,58,57,1,0,1,0
0,0,0,0,0,0,0,0,0
118755,638,12,75,70,5,26,1,0
0,0,0,0,0,0,0,0,0
130804,987,10,94,83,11,17,1,0
958531,4315,6,282,270,12,16,1,0
190840,989,10,293,276,17,18,1,0
572631,1462,8,240,224,16,9,1,1
10652,98,3,15,4,11,0,0,0
292450,1753,5,284,254,30,7,0,0
9283,101,0,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0
365180,2434,5,374,351,23,13,1,0
189378,1027,4,220,207,13,5,1,0
664485,6259,3,521,436,85,17,1,1
236409,52,0,0,0,0,1,1,0
75471,1737,1,659,654,5,0,1,0
47211,227,3,20,15,5,4,1,0
64791,99,4,18,17,1,3,1,0
65637,110,4,16,15,1,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
729426,3381,2,131,87,44,5,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1118902,2198,6,187,134,53,50,1,0
0,0,0,0,0,0,0,0,0
726312,5576,5,1284,1270,14,6,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
147762,1117,3,204,194,10,5,1,0
94872,812,2,110,92,18,3,1,0
220704,301,5,33,21,12,1,1,0
352704,3036,3,280,273,7,4,1,0
198291,1005,3,38,31,7,4,1,0
578236,2095,11,446,427,19,105,1,0
16558,159,1,38,25,13,0,0,0
9960,110,1,18,14,4,0,0,0
755734,3747,6,895,882,13,4,1,0
451591,1669,2,215,208,7,1,0,0
107694,1437,1,341,339,2,7,1,0
0,0,0,0,0,0,0,0,0
655525,6058,13,1224,1123,101,63,0,1
228528,338,0,17,11,6,0,1,0
477222,1020,12,95,78,17,44,1,0
1364295,1741,8,189,151,38,43,1,0
20511,36,0,2,1,1,0,1,0
0,0,0,0,0,0,0,0,0
415906,2231,7,485,432,53,5,1,0
0,0,0,0,0,0,0,0,0
641773,1236,6,114,97,17,30,1,0
501146,2292,2,152,149,3,4,1,0
189140,406,2,62,59,3,4,1,0
72126,502,4,81,68,13,4,1,0
396129,1495,5,328,320,8,2,1,0
290409,1195,6,155,146,9,2,1,0
0,0,0,0,0,0,0,0,0
367354,1019,6,126,94,32,19,1,0
385490,5150,9,532,474,58,14,1,0
98177,435,8,63,51,12,1,1,0
34099,540,6,39,34,5,2,1,0
608540,2733,1,155,133,22,16,1,0
39365,110,4,6,3,3,0,0,0
95858,791,7,142,118,24,17,1,0
19039,235,5,48,24,24,5,1,0
298337,1086,4,120,110,10,1,1,0
16079,162,1,14,10,4,4,1,0
499126,1860,6,406,383,23,12,1,0
0,0,0,0,0,0,0,0,0
192511,1405,7,304,293,11,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
329082,2258,7,403,393,10,15,0,0
159359,588,4,80,6,74,16,1,0
32803,199,2,21,11,10,7,1,0
0,0,0,0,0,0,0,0,0
77534,559,4,84,58,26,0,1,0
0,0,0,0,0,0,0,0,0
169217,1616,4,264,226,38,0,0,0
643945,346,7,3,3,0,4,1,0
48237,505,4,126,122,4,3,1,0
0,0,0,0,0,0,0,0,0
269184,1751,4,481,468,13,2,0,1
321721,3855,2,898,897,1,1,1,0
480071,4584,5,1299,584,715,17,0,0
0,0,0,0,0,0,0,0,0
14406,16,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
233325,338,0,17,9,8,0,1,0
305336,1008,7,203,190,13,26,1,0
496797,2619,4,555,535,20,25,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
81375,1178,4,305,302,3,1,1,0
457628,2161,16,206,182,24,15,1,0
725645,2686,2,439,439,0,1,1,0
176194,1688,6,405,397,8,15,1,0
141599,183,6,25,22,3,5,1,0
0,0,0,0,0,0,0,0,0
482767,1613,10,239,208,31,31,1,0
404643,2495,15,387,358,29,27,1,0
1215863,3510,6,374,319,55,61,1,0
187648,1479,6,281,277,4,10,1,0
895228,3736,5,292,256,36,7,1,0
505409,966,5,68,52,16,8,1,0
333599,706,7,43,29,14,13,1,0
214913,1317,4,183,160,23,3,1,0
179232,2629,3,409,406,3,9,0,0
41574,306,3,31,30,1,3,0,0
53280,457,5,21,13,8,0,1,0
265789,1831,4,302,277,25,11,1,0
172103,528,4,33,32,1,5,1,0
823,19,0,2,0,2,0,0,0
986916,11368,6,1452,1239,213,30,1,0
356107,1364,0,135,115,20,0,1,0
861646,3187,10,244,218,26,7,1,0
271950,332,9,12,9,3,6,0,0
186927,1726,2,404,404,0,2,0,0
196032,1814,10,294,259,35,20,1,0
237026,957,4,86,77,9,0,1,0
271418,1924,10,330,72,258,23,0,0
228772,336,0,17,11,6,0,1,0
451708,4242,6,1419,1409,10,20,1,0
34654,269,2,56,56,0,8,1,0
0,0,0,0,0,0,0,0,0
1213622,5410,4,1192,1137,55,24,1,0
0,0,0,0,0,0,0,0,0
52813,420,7,78,69,9,4,1,0
2316791,1335,8,184,138,46,28,1,0
116255,103,0,15,8,7,0,1,0
130039,923,8,234,223,11,11,1,1
161790,912,10,182,166,16,31,1,0
263920,3575,1,996,871,125,129,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
221568,1247,5,191,15,176,22,1,0
12120,85,2,5,5,0,6,1,0
427291,3320,10,266,247,19,27,1,0
213144,1173,3,414,407,7,11,1,0
0,0,0,0,0,0,0,0,0
234705,2869,10,404,385,19,2,1,0
686113,519,0,3,0,3,2,1,1
191348,386,1,60,57,3,1,1,0
178076,265,0,40,38,2,1,1,0
6760,48,4,4,1,3,2,1,0
6046344,2726,0,0,0,0,1,1,0
232843,2385,2,318,317,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
350027,1259,12,331,326,5,0,1,0
0,0,0,0,0,0,0,0,0
210134,384,3,52,45,7,6,1,0
259853,2460,6,132,125,7,3,1,0
89824,539,6,75,66,9,3,1,0
0,0,0,0,0,0,0,0,0
271380,2000,8,359,336,23,4,1,0
121783,1084,8,208,188,20,0,1,0
69094,818,2,31,25,6,3,1,0
558346,3784,6,597,586,11,10,1,0
0,0,0,0,0,0,0,0,0
348348,952,14,37,19,18,57,1,0
4967,88,0,28,24,4,0,1,0
110728,615,14,91,24,67,7,1,0
95725,460,14,91,80,11,7,1,0
307013,1211,8,228,217,11,22,1,0
126211,1080,6,159,141,18,10,1,0
38786,207,6,19,13,6,2,1,0
973765,3598,7,821,783,38,28,1,0
86248,770,7,131,124,7,19,1,0
230262,334,0,16,3,13,0,1,0
529606,2346,8,273,192,81,20,0,0
276080,3211,9,813,741,72,28,1,0
0,0,0,0,0,0,0,0,0
278370,1473,11,287,287,0,23,1,0
47440,484,5,77,56,21,3,1,0
39014,452,6,89,82,7,15,1,0
267940,464,11,24,20,4,33,0,0
631895,2421,5,594,586,8,6,1,0
870877,1654,1,207,178,29,36,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
67185,434,6,67,64,3,7,1,0
366550,2803,5,382,363,19,5,1,0
0,0,0,0,0,0,0,0,0
33508,675,2,198,198,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
725651,3270,6,318,289,29,90,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
80193,358,7,42,26,16,9,1,0
76058,347,7,26,12,14,11,1,0
0,0,0,0,0,0,0,0,0
165160,1939,4,513,509,4,14,1,0
0,0,0,0,0,0,0,0,0
636455,2636,4,391,378,13,9,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1017221,2464,4,291,262,29,2,1,0
247858,1315,4,155,136,19,5,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
160906,1830,4,453,412,41,17,1,0
7703,133,1,5,5,0,0,0,0
578304,2421,12,392,315,77,26,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5287,75,6,7,4,3,0,0,0
47495,366,3,68,51,17,0,1,0
113878,1204,7,290,273,17,17,1,0
20718,132,4,18,18,0,1,1,0
547277,1130,9,268,255,13,32,1,0
754389,1583,8,231,215,16,17,1,0
143237,902,3,250,139,111,1,1,0
65146,199,2,22,13,9,12,1,0
505267,2864,4,531,391,140,81,1,0
21508,143,3,10,10,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
125153,581,6,89,61,28,17,1,0
11420,81,7,6,6,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
55562,923,3,89,87,2,6,0,0
7170650,41284,12,3874,2340,1534,69,1,0
47106,132,8,3,0,3,0,1,0
35061,428,5,75,74,1,0,0,0
199997,888,9,120,91,29,6,1,0
242172,2508,7,8,5,3,13,1,0
131312,1858,2,236,222,14,31,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
91607,500,4,81,43,38,4,1,0
0,0,0,0,0,0,0,0,0
230168,338,0,17,11,6,0,1,0
125830,900,7,37,27,10,2,1,0
225333,2168,3,83,33,50,62,1,0
161970,2067,2,561,247,314,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
706955,3506,5,407,397,10,16,1,0
292361,126,4,2,2,0,2,1,0
0,0,0,0,0,0,0,0,0
228275,1232,7,110,101,9,12,1,0
865057,428,2,57,44,13,0,1,0
590891,2048,7,340,285,55,26,1,0
243030,743,9,131,83,48,8,1,0
819813,6499,6,1177,1039,138,5,1,0
9480,111,1,5,2,3,0,0,0
557036,1338,9,149,136,13,24,1,0
14735,101,2,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
151240,1309,3,391,370,21,6,0,0
53203,318,8,40,33,7,11,1,0
98951,1450,5,414,413,1,1,0,0
159889,934,6,124,108,16,2,1,0
718911,1980,12,315,253,62,21,1,0
54913,380,10,57,12,45,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
66317,602,3,114,88,26,13,1,0
6453,109,3,21,16,5,2,1,0
299127,1030,5,121,38,83,1,1,0
229526,338,0,17,9,8,0,1,0
1096207,2112,4,461,405,56,17,1,0
62840,430,3,22,12,10,23,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
583755,2228,6,114,102,12,32,1,0
86007,634,5,115,78,37,1,1,0
0,0,0,0,0,0,0,0,0
21333,238,2,30,15,15,0,1,0
0,0,0,0,0,0,0,0,0
1586178,5900,1,307,289,18,101,1,0
0,0,0,0,0,0,0,0,0
259404,1280,4,165,133,32,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
252391,3318,2,563,521,42,7,1,0
164829,1482,7,284,211,73,10,1,0
14354,152,1,19,16,3,2,1,0
8854,101,1,20,16,4,1,1,0
0,0,0,0,0,0,0,0,0
158483,1365,7,88,76,12,98,1,0
0,0,0,0,0,0,0,0,0
101160,850,4,176,127,49,2,1,0
857630,5516,3,285,275,10,4,1,0
534384,2809,2,179,130,49,2,1,0
154116,352,3,47,37,10,4,1,0
0,0,0,0,0,0,0,0,0
795328,2031,4,80,71,9,17,1,0
799754,1898,8,154,149,5,21,1,0
799754,1898,8,154,149,5,21,1,0
451968,981,11,127,119,8,19,1,0
4455616,1112,3,208,193,15,4,1,0
0,0,0,0,0,0,0,0,0
833170,2347,11,268,260,8,14,1,0
55058,363,16,35,28,7,16,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
441984,2282,6,476,11,465,9,1,0
46774,438,2,12,11,1,2,0,0
266716,3696,1,1030,905,125,129,1,0
648097,2453,14,472,467,5,22,1,0
1675,20,0,1,1,0,0,0,0
322558,3162,5,131,111,20,42,0,0
51735,196,4,13,10,3,3,0,0
522141,3185,3,332,317,15,0,1,0
229299,338,0,17,9,8,0,1,0
149658,616,0,67,65,2,0,1,0
83634,72,1,1,1,0,2,1,0
31695,276,3,19,16,3,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
42389,710,2,82,74,8,3,1,0
8873,107,1,8,8,0,6,0,0
298325,2485,5,472,412,60,7,1,0
384323,671,3,88,70,18,3,1,0
48707,126,1,12,2,10,0,0,0
0,0,0,0,0,0,0,0,0
70457,339,2,105,100,5,6,1,0
666118,4931,5,1042,945,97,6,0,0
109893,1204,0,167,167,0,1,0,0
722252,1958,7,273,226,47,23,1,0
243644,473,7,6,0,6,5,0,0
0,0,0,0,0,0,0,0,0
108392,726,5,120,114,6,8,1,0
358465,1944,8,165,114,51,38,1,0
142606,2856,3,720,714,6,24,1,0
173704,2214,4,270,259,11,8,1,0
0,0,0,0,0,0,0,0,0
116477,307,2,23,18,5,0,1,0
387449,1700,5,284,247,37,10,0,0
8953,100,0,6,6,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
198253,1007,5,192,187,5,1,1,0
267735,2165,9,583,573,10,34,1,0
27939,237,2,24,23,1,14,1,0
1290619,3681,2,429,426,3,4,1,0
0,0,0,0,0,0,0,0,0
40221,285,5,18,11,7,2,1,0
273695,1799,4,339,331,8,15,1,0
0,0,0,0,0,0,0,0,0
178376,1473,8,357,355,2,10,1,0
0,0,0,0,0,0,0,0,0
3485244,2029,0,83,80,3,0,1,0
68303,319,1,16,12,4,2,1,0
728597,3044,6,463,300,163,15,1,0
7816,126,1,9,1,8,0,0,0
7655,47,0,11,1,10,0,0,0
0,0,0,0,0,0,0,0,0
135636,3049,1,523,523,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
175150,1115,11,313,309,4,15,1,0
488946,1071,8,149,140,9,23,1,0
361040,2489,7,174,167,7,4,1,0
109270,239,7,14,13,1,3,0,0
785446,1784,13,186,175,11,25,1,0
164202,736,8,47,24,23,10,0,0
0,0,0,0,0,0,0,0,0
422709,1398,6,179,160,19,0,1,0
501669,1454,6,153,137,16,0,1,0
187568,1181,3,104,20,84,6,1,0
77226,514,8,42,42,0,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
499472,2522,2,339,315,24,12,1,0
111722,563,3,60,48,12,4,1,0
0,0,0,0,0,0,0,0,0
52390,325,1,70,57,13,1,1,0
598887,3734,3,890,763,127,35,0,0
133331,1424,6,218,194,24,11,1,0
9814,43,1,2,0,2,0,1,0
0,0,0,0,0,0,0,0,0
140518,1147,14,115,107,8,16,1,0
415144,1323,5,254,229,25,33,1,0
234340,449,9,32,28,4,5,1,0
9776,54,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
66888,331,11,55,54,1,23,0,0
64612,228,10,9,7,2,17,0,0
1711030,1867,5,267,251,16,8,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
226847,1236,11,166,58,108,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
387104,1194,2,168,140,28,1,0,0
0,0,0,0,0,0,0,0,0
440810,1736,1,217,207,10,15,0,0
0,0,0,0,0,0,0,0,0
407989,716,0,78,50,28,2,1,0
750222,3788,4,1035,661,374,5,1,0
248841,84,3,7,5,2,4,1,0
231724,340,0,17,12,5,0,1,0
110379,2120,3,722,671,51,0,1,0
1905036,2969,8,401,363,38,25,1,0
65934,87,4,13,11,2,0,0,0
739952,4042,6,782,694,88,22,1,0
241807,732,4,17,11,6,5,1,0
158732,2114,2,194,184,10,8,1,0
0,0,0,0,0,0,0,0,0
193679,1520,6,235,219,16,33,1,0
58542,198,1,19,1,18,4,1,0
0,0,0,0,0,0,0,0,0
1013329,3427,6,414,396,18,123,1,0
0,0,0,0,0,0,0,0,0
105098,668,4,181,180,1,5,1,0
26449,349,3,21,19,2,2,1,0
10839,133,4,21,20,1,2,1,0
0,0,0,0,0,0,0,0,0
607242,5584,3,2316,2305,11,12,1,0
312235,1595,5,278,266,12,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
452922,1554,4,111,109,2,8,1,0
0,0,0,0,0,0,0,0,0
550111,2462,11,287,279,8,60,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
402436,1256,11,37,13,24,10,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
630074,657,7,130,72,58,14,1,0
308807,1084,6,218,185,33,0,1,0
160889,565,2,64,20,44,12,1,0
38220,149,2,5,3,2,2,0,0
961174,1796,2,325,297,28,1,1,0
552922,1583,5,340,298,42,8,1,0
153839,618,2,117,99,18,3,0,0
74408,458,7,41,35,6,20,1,0
173326,1540,6,367,341,26,11,1,0
112711,927,1,0,0,0,1,1,0
482653,3060,2,333,327,6,82,1,0
161079,1264,8,281,228,53,5,0,0
256564,1359,7,195,178,17,1,1,0
30655,85,3,8,4,4,1,1,0
90600,565,5,114,103,11,14,1,0
0,0,0,0,0,0,0,0,0
36640,307,2,49,32,17,1,1,0
50636,218,0,76,73,3,0,0,0
47818,587,3,168,156,12,0,1,0
37616,406,4,74,55,19,1,1,0
0,0,0,0,0,0,0,0,0
227004,3898,2,1425,1411,14,85,1,0
0,0,0,0,0,0,0,0,0
58642,347,4,35,35,0,3,0,0
23250,103,5,6,6,0,3,0,0
18153,259,6,31,29,2,0,1,0
23292,173,9,25,23,2,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
